log_id,raw_log_text,board_id,test_type,pass_fail
LOG02016,D-4074 12v power check: 11.67 V — all good.,D4074,POWER_RAIL_12V,FAIL
LOG02017,Unit A-1986: +3.3V rail reading 3.62V (flagged for rework).,A1986,POWER_RAIL_3V3,FAIL
LOG02018,A4668 VDD_12V rail measured 12.49V.,A4668,POWER_RAIL_12V,FAIL
LOG02019,"B 6964 - signal amplitude CH1 2.30Vpp, line 2.",B6964,SIGNAL_INTEGRITY,FAIL
LOG02020,"Checked thermal reading after burn-in on B-7477, 29.4C (within spec), customer return unit.",B7477,THERMAL,FAIL
LOG02021,"Checked +5V supply on C 7510, 4.34V — bad reading, per ECO-114.",C7510,POWER_RAIL_5V,FAIL
LOG02022,d6432 eye height ch3 measured 2.96vpp.,D6432,SIGNAL_INTEGRITY,PASS
LOG02023,B 5369 thermal reading after burn-in: 43.9 C — nominal.,B5369,THERMAL,FAIL
LOG02024,"checked continuity on reset on board a1069, 0.68ohm, shift b.",A1069,CONTINUITY,PASS
LOG02025,board C8045 3v3 supply measured 3.19V.,C8045,POWER_RAIL_3V3,FAIL
LOG02026,unit A6935 board temp after 10min soak measured 26.0C.,A6935,THERMAL,FAIL
LOG02027,unit C5079 +12V supply measured 12.51V.,C5079,POWER_RAIL_12V,PASS
LOG02028,A 5994 5V rail: 5.53 V.,A5994,POWER_RAIL_5V,FAIL
LOG02029,unit b 5658: 12v power check reading 11.75v.,B5658,POWER_RAIL_12V,PASS
LOG02030,"B5215 - 5v power check 5.08V — all good, retest after rework.",B5215,POWER_RAIL_5V,PASS
LOG02031,"Checked thermal reading after burn-in on B 2254, 49.7C.",B2254,THERMAL,PASS
LOG02032,C2853 VDD_12V rail measured 10.78V.,C2853,POWER_RAIL_12V,FAIL
LOG02033,"Checked VDD_3V3 rail on board D0871, 3.14V, shift B.",D0871,POWER_RAIL_3V3,PASS
LOG02034,"Unit unit A6008: board temp after 10min soak reading 42.4C, within spec.",A6008,THERMAL,PASS
LOG02035,unit unit d3623: 5v power check reading 5.07v — ok.,D3623,POWER_RAIL_5V,PASS
LOG02036,C-5191 3v3 supply measured 2.71V (no good).,C5191,POWER_RAIL_3V3,FAIL
LOG02037,Unit B 5456: 3.3v power check reading 3.26V.,B5456,POWER_RAIL_3V3,PASS
LOG02038,A6537 idle current draw: 99.33 mA — good reading.,A6537,CURRENT_DRAW,PASS
LOG02039,"unit B7822 3.3V rail: 3.29 V, looks good.",B7822,POWER_RAIL_3V3,PASS
LOG02040,"Checked 3.3v power check on D 4785, 3.28V, OK, line 2.",D4785,POWER_RAIL_3V3,PASS
LOG02041,board A9821 5V rail: 4.84 V.,A9821,POWER_RAIL_5V,FAIL
LOG02042,"C-7121 continuity on J7: 3.79 Ohm, passes.",C7121,CONTINUITY,FAIL
LOG02043,A5196 CLK continuity measured 6.40Ohm — fails.,A5196,CONTINUITY,PASS
LOG02044,"board C9530 - thermal reading after burn-in 36.9C, line 2.",C9530,THERMAL,PASS
LOG02045,"board A4952 CH4 signal check: 3.60 Vpp, OK.",A4952,SIGNAL_INTEGRITY,FAIL
LOG02046,Unit board C9935: CH1 signal check reading 3.39Vpp (passes).,C9935,SIGNAL_INTEGRITY,PASS
LOG02047,Unit unit D8513: thermal reading after burn-in reading 43.6C.,D8513,THERMAL,FAIL
LOG02048,Unit board C6091: +12V supply reading 11.40V.,C6091,POWER_RAIL_12V,FAIL
LOG02049,A-4475 12v power check: 11.28 V (reject).,A4475,POWER_RAIL_12V,PASS
LOG02050,Unit C-3675: continuity on CLK reading 5.29Ohm — bad reading.,C3675,CONTINUITY,PASS
LOG02051,"C-7975 - resistance check J12 2.06Ohm, after reflow.",C7975,CONTINUITY,PASS
LOG02052,"unit C5194 signal amplitude CH4 measured 3.68Vpp, out of spec.",C5194,SIGNAL_INTEGRITY,PASS
LOG02053,"A4211 - +12V supply 10.96V — bad reading, shift B.",A4211,POWER_RAIL_12V,FAIL
LOG02054,board D1953 J4 continuity measured 3.51Ohm.,D1953,CONTINUITY,FAIL
LOG02055,"Checked 3.3V rail on A 9521, 3.17V, checks out, unit was reworked yesterday.",A9521,POWER_RAIL_3V3,PASS
LOG02056,"Checked VDD_5V rail on B7899, 5.03V, per ECO-114.",B7899,POWER_RAIL_5V,PASS
LOG02057,unit c-6322: thermal soak reading reading 55.0c.,C6322,THERMAL,FAIL
LOG02058,Unit unit B1832: VDD_12V rail reading 12.80V.,B1832,POWER_RAIL_12V,FAIL
LOG02059,"board C2703 - RESET continuity 3.37Ohm, customer return unit.",C2703,CONTINUITY,FAIL
LOG02060,board A7225 cont check J4 measured 2.27Ohm.,A7225,CONTINUITY,PASS
LOG02061,"Checked cont check J7 on C 0494, 1.74Ohm.",C0494,CONTINUITY,FAIL
LOG02062,"board B1233 5v power check: 5.14 V, good reading.",B1233,POWER_RAIL_5V,FAIL
LOG02063,"Checked +12V supply on C 3532, 12.60V — OK, shift B.",C3532,POWER_RAIL_12V,FAIL
LOG02064,"Checked 5v power check on A-0131, 5.01V, retest after rework.",A0131,POWER_RAIL_5V,PASS
LOG02065,d3694 quiescent current measured 95.35ma — passes.,D3694,CURRENT_DRAW,PASS
LOG02066,unit B8249 eye height CH4: 3.10 Vpp (nominal).,B8249,SIGNAL_INTEGRITY,PASS
LOG02067,board C3554 quiescent current measured 133.13mA (passes).,C3554,CURRENT_DRAW,FAIL
LOG02068,"B-5336 - case temp 37.2C, unit was reworked yesterday.",B5336,THERMAL,PASS
LOG02069,"Unit C 7393: current draw at idle reading 102.72mA, good reading.",C7393,CURRENT_DRAW,PASS
LOG02070,D0410 12v power check: 13.02 V.,D0410,POWER_RAIL_12V,FAIL
LOG02071,Unit unit C2408: cont check J7 reading 0.56Ohm.,C2408,CONTINUITY,PASS
LOG02072,Unit board B9401: continuity on J4 reading 2.87Ohm.,B9401,CONTINUITY,PASS
LOG02073,Unit C2442: quiescent current reading 57.52mA.,C2442,CURRENT_DRAW,FAIL
LOG02074,unit C1384 - 12V rail 11.81V (OK).,C1384,POWER_RAIL_12V,FAIL
LOG02075,A-9912 thermal soak reading measured 58.6C.,A9912,THERMAL,PASS
LOG02076,"D 9243 - resistance check J12 0.40Ohm, within spec.",D9243,CONTINUITY,FAIL
LOG02077,"board c4208 - 5v rail 4.92v, per eco-114.",C4208,POWER_RAIL_5V,PASS
LOG02078,Unit board D1473: VDD_5V rail reading 5.08V.,D1473,POWER_RAIL_5V,PASS
LOG02079,Unit unit C2476: 5v power check reading 4.33V.,C2476,POWER_RAIL_5V,FAIL
LOG02080,board a7964 signal amplitude ch2 measured 3.16vpp (nominal).,A7964,SIGNAL_INTEGRITY,PASS
LOG02081,Unit board C2953: continuity on J12 reading 7.84Ohm (bad reading).,C2953,CONTINUITY,FAIL
LOG02082,"Checked resistance check EN_LINE on A1133, 2.64Ohm, retest after rework.",A1133,CONTINUITY,PASS
LOG02083,"C 5213 board temp after 10min soak measured 47.1C, looks good.",C5213,THERMAL,FAIL
LOG02084,"Checked +5V supply on C-8634, 5.25V.",C8634,POWER_RAIL_5V,FAIL
LOG02085,"Checked 3.3v power check on D-6027, 3.30V, looks good, after reflow.",D6027,POWER_RAIL_3V3,PASS
LOG02086,"Checked VDD_12V rail on board B5667, 12.30V, checks out, customer return unit.",B5667,POWER_RAIL_12V,PASS
LOG02087,"Checked board temp after 10min soak on board A8363, 31.0C, second attempt.",A8363,THERMAL,FAIL
LOG02088,A7392 5v power check: 5.04 V.,A7392,POWER_RAIL_5V,PASS
LOG02089,C9293 thermal reading after burn-in measured 42.2C.,C9293,THERMAL,PASS
LOG02090,"D4096 - VDD_5V rail 4.98V — within spec, second attempt.",D4096,POWER_RAIL_5V,PASS
LOG02091,"Unit A8444: continuity on EN_LINE reading 2.03Ohm, checks out.",A8444,CONTINUITY,PASS
LOG02092,"b-3276 - board temp after 10min soak 41.3c (passes), per eco-114.",B3276,THERMAL,PASS
LOG02093,B6601 5V rail: 4.96 V (looks good).,B6601,POWER_RAIL_5V,PASS
LOG02094,unit C1439 3.3v power check: 3.62 V.,C1439,POWER_RAIL_3V3,FAIL
LOG02095,board B9392 resistance check J7: 3.20 Ohm.,B9392,CONTINUITY,PASS
LOG02096,D 9871 +12V supply: 11.89 V (nominal).,D9871,POWER_RAIL_12V,PASS
LOG02097,Unit A9919: scope reading CH2 reading 2.71Vpp.,A9919,SIGNAL_INTEGRITY,PASS
LOG02098,c-7192 clk continuity: 7.91 ohm.,C7192,CONTINUITY,FAIL
LOG02099,Unit unit C0925: 12v power check reading 12.10V — OK.,C0925,POWER_RAIL_12V,PASS
LOG02100,board C2199 cont check J12: 3.52 Ohm.,C2199,CONTINUITY,FAIL
LOG02101,C-0704 CLK continuity: 2.02 Ohm.,C0704,CONTINUITY,PASS
LOG02102,D-8841 VDD_3V3 rail: 3.31 V.,D8841,POWER_RAIL_3V3,PASS
LOG02103,Unit unit B1396: +12V supply reading 12.12V (within spec).,B1396,POWER_RAIL_12V,PASS
LOG02104,"D1381 3.3v power check measured 3.11V, flagged for rework.",D1381,POWER_RAIL_3V3,FAIL
LOG02105,Unit D-9858: CH1 signal check reading 3.12Vpp — good reading.,D9858,SIGNAL_INTEGRITY,PASS
LOG02106,"B6074 - 5V rail 4.97V, within spec, customer return unit.",B6074,POWER_RAIL_5V,PASS
LOG02107,"C1127 thermal soak reading: 25.0 C, OK.",C1127,THERMAL,PASS
LOG02108,"Checked 5v power check on B3202, 4.97V — good reading, per ECO-114.",B3202,POWER_RAIL_5V,PASS
LOG02109,"Checked VDD_3V3 rail on A-2721, 3.18V — OK, line 2.",A2721,POWER_RAIL_3V3,PASS
LOG02110,"board D5477 scope reading CH3 measured 3.43Vpp, within spec.",D5477,SIGNAL_INTEGRITY,FAIL
LOG02111,D 4780 continuity on J7 measured 2.94Ohm (good reading).,D4780,CONTINUITY,PASS
LOG02112,board B8122 12v power check measured 11.78V — passes.,B8122,POWER_RAIL_12V,FAIL
LOG02113,D-2148 continuity on EN_LINE: 0.95 Ohm — checks out.,D2148,CONTINUITY,FAIL
LOG02114,C7907 quiescent current measured 150.00mA.,C7907,CURRENT_DRAW,FAIL
LOG02115,D-6124 12v power check: 11.67 V (OK).,D6124,POWER_RAIL_12V,FAIL
LOG02116,D 9276 VDD_5V rail: 5.42 V — no good.,D9276,POWER_RAIL_5V,FAIL
LOG02117,"checked cont check en_line on b-4017, 0.46ohm, within spec, line 2.",B4017,CONTINUITY,FAIL
LOG02118,"Checked quiescent current on board A1680, 116.82mA, retest after rework.",A1680,CURRENT_DRAW,PASS
LOG02119,"Unit unit A0174: board temp after 10min soak reading 4.4C, bad reading.",A0174,THERMAL,FAIL
LOG02120,A-9081 +5V supply: 5.30 V.,A9081,POWER_RAIL_5V,PASS
LOG02121,unit unit c3871: case temp reading 39.9c — ok.,C3871,THERMAL,PASS
LOG02122,C5545 case temp measured 11.9C.,C5545,THERMAL,PASS
LOG02123,"C-3373 - scope reading CH1 3.20Vpp, retest after rework.",C3373,SIGNAL_INTEGRITY,PASS
LOG02124,D4421 VDD_12V rail: 11.77 V — passes.,D4421,POWER_RAIL_12V,FAIL
LOG02125,"D-1737 3.3V rail: 3.37 V, nominal.",D1737,POWER_RAIL_3V3,PASS
LOG02126,board D7620 continuity on CLK: 2.90 Ohm.,D7620,CONTINUITY,PASS
LOG02127,"D 4835 - +12V supply 11.76V, after reflow.",D4835,POWER_RAIL_12V,PASS
LOG02128,C0312 quiescent current measured 69.32mA.,C0312,CURRENT_DRAW,FAIL
LOG02129,"Checked J4 continuity on board C9174, 3.70Ohm, after reflow.",C9174,CONTINUITY,PASS
LOG02130,D-2110 - quiescent current 1.62mA.,D2110,CURRENT_DRAW,FAIL
LOG02131,Unit C6782: +5V supply reading 5.07V (all good).,C6782,POWER_RAIL_5V,PASS
LOG02132,"Checked thermal reading after burn-in on A 8957, 37.2C, customer return unit.",A8957,THERMAL,PASS
LOG02133,unit A6884 thermal reading after burn-in measured 26.9C.,A6884,THERMAL,PASS
LOG02134,Unit unit B6682: standby current reading 40.72mA.,B6682,CURRENT_DRAW,PASS
LOG02135,unit d8626 board temp after 10min soak measured 55.0c.,D8626,THERMAL,FAIL
LOG02136,B-0280 3v3 supply: 3.33 V.,B0280,POWER_RAIL_3V3,PASS
LOG02137,"Checked 3.3v power check on board D1007, 3.83V, second attempt.",D1007,POWER_RAIL_3V3,FAIL
LOG02138,d2705 board temp after 10min soak measured 32.2c (passes).,D2705,THERMAL,FAIL
LOG02139,"Checked quiescent current on unit C7954, 1.50mA, out of spec, retest after rework.",C7954,CURRENT_DRAW,FAIL
LOG02140,D3174 5V rail: 4.88 V — good reading.,D3174,POWER_RAIL_5V,FAIL
LOG02141,A3949 CH4 signal check measured 3.27Vpp.,A3949,SIGNAL_INTEGRITY,PASS
LOG02142,"unit c2893 - vdd_5v rail 4.81v, second attempt.",C2893,POWER_RAIL_5V,FAIL
LOG02143,"D 7025 resistance check J7 measured 3.61Ohm, all good.",D7025,CONTINUITY,FAIL
LOG02144,D9189 resistance check J12: 1.29 Ohm — checks out.,D9189,CONTINUITY,PASS
LOG02145,"unit B9492 - case temp 74.4C, after reflow.",B9492,THERMAL,FAIL
LOG02146,Unit board B1628: board temp after 10min soak reading 26.7C (all good).,B1628,THERMAL,FAIL
LOG02147,D3953 thermal reading after burn-in measured 33.4C — nominal.,D3953,THERMAL,PASS
LOG02148,"Checked 5V rail on A 4883, 4.98V, unit was reworked yesterday.",A4883,POWER_RAIL_5V,PASS
LOG02149,"C-7299 CH2 signal check measured 3.07Vpp, all good.",C7299,SIGNAL_INTEGRITY,FAIL
LOG02150,unit B1277 case temp: 51.7 C.,B1277,THERMAL,PASS
LOG02151,unit unit a3278: thermal soak reading reading 32.4c.,A3278,THERMAL,PASS
LOG02152,unit A1160 thermal reading after burn-in: 11.3 C.,A1160,THERMAL,PASS
LOG02153,"Checked resistance check CLK on D1309, 1.18Ohm, customer return unit.",D1309,CONTINUITY,PASS
LOG02154,"unit D9344 J7 continuity: 3.39 Ohm, within spec.",D9344,CONTINUITY,PASS
LOG02155,"D9150 resistance check CLK: 2.87 Ohm, passes.",D9150,CONTINUITY,PASS
LOG02156,Unit C5601: VDD_12V rail reading 12.98V — no good.,C5601,POWER_RAIL_12V,PASS
LOG02157,c 2328 ch3 signal check measured 3.17vpp.,C2328,SIGNAL_INTEGRITY,PASS
LOG02158,"Checked standby current on D-7797, 56.34mA (all good), after reflow.",D7797,CURRENT_DRAW,PASS
LOG02159,"Checked 12V rail on D 5506, 11.78V.",D5506,POWER_RAIL_12V,FAIL
LOG02160,Unit unit C0776: scope reading CH4 reading 3.80Vpp (doesn't look right).,C0776,SIGNAL_INTEGRITY,FAIL
LOG02161,A 3609 thermal soak reading measured -0.4C — no good.,A3609,THERMAL,FAIL
LOG02162,unit C4420 case temp: 43.0 C.,C4420,THERMAL,PASS
LOG02163,board A1049 case temp: 55.0 C.,A1049,THERMAL,PASS
LOG02164,"Unit unit C1772: idle current draw reading 52.77mA, looks good.",C1772,CURRENT_DRAW,FAIL
LOG02165,"unit d 8909: 3.3v rail reading 3.24v, passes.",D8909,POWER_RAIL_3V3,FAIL
LOG02166,"Checked 12V rail on D1661, 12.23V, unit was reworked yesterday.",D1661,POWER_RAIL_12V,PASS
LOG02167,board C7991 case temp: 44.0 C (OK).,C7991,THERMAL,FAIL
LOG02168,"unit C7032 - +5V supply 4.95V, shift B.",C7032,POWER_RAIL_5V,PASS
LOG02169,"Checked case temp on unit A2969, 53.0C, shift B.",A2969,THERMAL,FAIL
LOG02170,Unit C 8557: +5V supply reading 5.23V.,C8557,POWER_RAIL_5V,PASS
LOG02171,"unit B8524 - continuity on J7 1.92Ohm, per ECO-114.",B8524,CONTINUITY,PASS
LOG02172,"B2130 - 5v power check 5.10V, unit was reworked yesterday.",B2130,POWER_RAIL_5V,FAIL
LOG02173,"Unit C-8445: resistance check RESET reading 5.47Ohm, failed.",C8445,CONTINUITY,PASS
LOG02174,"A 0585 - 3v3 supply 3.65V, bad reading, unit was reworked yesterday.",A0585,POWER_RAIL_3V3,FAIL
LOG02175,A 0629 5v power check measured 5.64V.,A0629,POWER_RAIL_5V,FAIL
LOG02176,Unit unit A2690: board temp after 10min soak reading 33.8C (OK).,A2690,THERMAL,PASS
LOG02177,D5210 3v3 supply measured 3.34V (all good).,D5210,POWER_RAIL_3V3,PASS
LOG02178,Unit A 3074: 5V rail reading 4.87V.,A3074,POWER_RAIL_5V,FAIL
LOG02179,unit A7899 current draw at idle: 35.21 mA.,A7899,CURRENT_DRAW,FAIL
LOG02180,"Checked thermal reading after burn-in on unit C3492, 29.9C, passes.",C3492,THERMAL,PASS
LOG02181,"Checked board temp after 10min soak on C 8971, 15.0C, customer return unit.",C8971,THERMAL,PASS
LOG02182,"Checked idle current draw on B-7135, 76.98mA, line 2.",B7135,CURRENT_DRAW,FAIL
LOG02183,"Checked eye height CH4 on D3293, 2.82Vpp (within spec), customer return unit.",D3293,SIGNAL_INTEGRITY,FAIL
LOG02184,board d1140 board temp after 10min soak: 34.7 c.,D1140,THERMAL,PASS
LOG02185,A 2182 thermal soak reading: 44.3 C.,A2182,THERMAL,PASS
LOG02186,Unit D-5524: VDD_5V rail reading 5.47V.,D5524,POWER_RAIL_5V,FAIL
LOG02187,"Checked continuity on RESET on board D8201, 5.40Ohm, customer return unit.",D8201,CONTINUITY,FAIL
LOG02188,"Checked thermal reading after burn-in on board A7680, 31.5C, customer return unit.",A7680,THERMAL,FAIL
LOG02189,B 3661 3v3 supply measured 3.08V — fails.,B3661,POWER_RAIL_3V3,FAIL
LOG02190,"checked signal amplitude ch3 on d-8327, 3.27vpp (ok), retest after rework.",D8327,SIGNAL_INTEGRITY,PASS
LOG02191,A0689 quiescent current measured 109.36mA (checks out).,A0689,CURRENT_DRAW,PASS
LOG02192,unit A1394 +5V supply: 5.54 V (bad reading).,A1394,POWER_RAIL_5V,FAIL
LOG02193,Unit unit A8664: scope reading CH2 reading 2.43Vpp — failed.,A8664,SIGNAL_INTEGRITY,FAIL
LOG02194,"A 5575 5V rail measured 5.12V, passes.",A5575,POWER_RAIL_5V,PASS
LOG02195,D6883 eye height CH4: 3.97 Vpp (out of spec).,D6883,SIGNAL_INTEGRITY,FAIL
LOG02196,"A6641 scope reading CH4 measured 3.90Vpp, doesn't look right.",A6641,SIGNAL_INTEGRITY,FAIL
LOG02197,"unit D7484 - continuity on RESET 0.65Ohm, line 2.",D7484,CONTINUITY,FAIL
LOG02198,"unit unit d1582: +5v supply reading 5.01v, all good.",D1582,POWER_RAIL_5V,PASS
LOG02199,"B5785 cont check J7 measured 4.66Ohm, passes.",B5785,CONTINUITY,PASS
LOG02200,"board C4649 - resistance check J7 6.10Ohm — failed, shift B.",C4649,CONTINUITY,PASS
LOG02201,"Checked thermal soak reading on A 1799, 25.9C, retest after rework.",A1799,THERMAL,FAIL
LOG02202,"A-3695 continuity on RESET measured 1.02Ohm, looks good.",A3695,CONTINUITY,FAIL
LOG02203,"B-1908 - 12V rail 12.72V, after reflow.",B1908,POWER_RAIL_12V,FAIL
LOG02204,"Checked 5v power check on C-9327, 5.34V (doesn't look right), second attempt.",C9327,POWER_RAIL_5V,FAIL
LOG02205,board d1886 vdd_5v rail: 4.89 v (ok).,D1886,POWER_RAIL_5V,PASS
LOG02206,B-7859 current draw at idle: 65.74 mA — good reading.,B7859,CURRENT_DRAW,FAIL
LOG02207,C 7252 +5V supply measured 4.88V.,C7252,POWER_RAIL_5V,FAIL
LOG02208,B-1850 12V rail measured 10.76V.,B1850,POWER_RAIL_12V,FAIL
LOG02209,C 9736 +3.3V rail: 3.54 V.,C9736,POWER_RAIL_3V3,PASS
LOG02210,"A-6932 - +12V supply 12.35V, retest after rework.",A6932,POWER_RAIL_12V,FAIL
LOG02211,unit A0706 5V rail measured 5.73V — doesn't look right.,A0706,POWER_RAIL_5V,FAIL
LOG02212,B2195 - VDD_5V rail 4.65V — doesn't look right.,B2195,POWER_RAIL_5V,FAIL
LOG02213,"Checked idle current draw on D8754, 80.67mA, unit was reworked yesterday.",D8754,CURRENT_DRAW,FAIL
LOG02214,board A2135 3.3V rail measured 3.27V.,A2135,POWER_RAIL_3V3,PASS
LOG02215,"Checked thermal reading after burn-in on B 2771, 44.5C — nominal, after reflow.",B2771,THERMAL,PASS
LOG02216,Unit D-9096: VDD_5V rail reading 5.04V.,D9096,POWER_RAIL_5V,PASS
LOG02217,"Checked current draw at idle on C 7227, 165.59mA (bad reading), per ECO-114.",C7227,CURRENT_DRAW,FAIL
LOG02218,D4492 +5V supply measured 4.48V — fails.,D4492,POWER_RAIL_5V,FAIL
LOG02219,"Checked +5V supply on unit D2568, 4.58V, line 2.",D2568,POWER_RAIL_5V,FAIL
LOG02220,"Checked cont check CLK on D 7383, 5.93Ohm, line 2.",D7383,CONTINUITY,PASS
LOG02221,unit B6909 RESET continuity measured 2.07Ohm.,B6909,CONTINUITY,PASS
LOG02222,d-7045 12v power check: 12.48 v.,D7045,POWER_RAIL_12V,PASS
LOG02223,"D5592 - eye height CH2 3.31Vpp, within spec, shift B.",D5592,SIGNAL_INTEGRITY,PASS
LOG02224,"board A2244 - scope reading CH2 2.33Vpp, line 2.",A2244,SIGNAL_INTEGRITY,FAIL
LOG02225,"A 1031 - scope reading CH3 3.36Vpp, within spec, per ECO-114.",A1031,SIGNAL_INTEGRITY,FAIL
LOG02226,"board A2472 thermal soak reading: 35.3 C, good reading.",A2472,THERMAL,PASS
LOG02227,B 6836 12v power check: 12.14 V.,B6836,POWER_RAIL_12V,PASS
LOG02228,"Checked 12V rail on board B6083, 12.34V — nominal, line 2.",B6083,POWER_RAIL_12V,PASS
LOG02229,unit unit a7061: standby current reading 58.42ma (within spec).,A7061,CURRENT_DRAW,FAIL
LOG02230,"Checked idle current draw on A6654, 121.51mA (OK).",A6654,CURRENT_DRAW,PASS
LOG02231,"checked scope reading ch4 on board a9070, 3.05vpp (checks out).",A9070,SIGNAL_INTEGRITY,PASS
LOG02232,"unit B6819 3v3 supply measured 3.92V, failed.",B6819,POWER_RAIL_3V3,FAIL
LOG02233,"Checked 3v3 supply on C-7673, 3.62V, doesn't look right, per ECO-114.",C7673,POWER_RAIL_3V3,FAIL
LOG02234,"Checked +5V supply on B 3258, 4.69V (flagged for rework), unit was reworked yesterday.",B3258,POWER_RAIL_5V,FAIL
LOG02235,"B-0029 - 12v power check 13.24V, shift B.",B0029,POWER_RAIL_12V,FAIL
LOG02236,Unit D-5121: resistance check EN_LINE reading 1.29Ohm.,D5121,CONTINUITY,FAIL
LOG02237,unit A0106 idle current draw: 32.55 mA.,A0106,CURRENT_DRAW,FAIL
LOG02238,"Checked +3.3V rail on unit B5914, 3.59V — failed, per ECO-114.",B5914,POWER_RAIL_3V3,FAIL
LOG02239,D 2700 J12 continuity measured 6.52Ohm (out of spec).,D2700,CONTINUITY,FAIL
LOG02240,"B8676 - VDD_12V rail 12.25V, second attempt.",B8676,POWER_RAIL_12V,PASS
LOG02241,unit D0625 CH3 signal check measured 2.36Vpp.,D0625,SIGNAL_INTEGRITY,FAIL
LOG02242,"Checked board temp after 10min soak on board D6629, 43.9C (all good), shift B.",D6629,THERMAL,PASS
LOG02243,unit B8022 VDD_12V rail: 12.71 V — out of spec.,B8022,POWER_RAIL_12V,PASS
LOG02244,Unit unit C4249: thermal soak reading reading 45.2C.,C4249,THERMAL,FAIL
LOG02245,"board D1905 - quiescent current 112.17mA, retest after rework.",D1905,CURRENT_DRAW,PASS
LOG02246,Unit B-1683: thermal soak reading reading 44.3C — within spec.,B1683,THERMAL,FAIL
LOG02247,A9198 12v power check: 11.82 V.,A9198,POWER_RAIL_12V,PASS
LOG02248,"D 3884 - 12v power check 11.82V (good reading), customer return unit.",D3884,POWER_RAIL_12V,PASS
LOG02249,"D7671 scope reading CH2 measured 3.36Vpp, good reading.",D7671,SIGNAL_INTEGRITY,FAIL
LOG02250,D8279 resistance check EN_LINE: 2.83 Ohm.,D8279,CONTINUITY,PASS
LOG02251,"board B8646 - VDD_12V rail 12.75V, flagged for rework, customer return unit.",B8646,POWER_RAIL_12V,FAIL
LOG02252,"Checked thermal soak reading on board D3871, 41.8C.",D3871,THERMAL,PASS
LOG02253,D-0244 12V rail: 12.44 V (within spec).,D0244,POWER_RAIL_12V,PASS
LOG02254,D 6419 signal amplitude CH2 measured 2.96Vpp.,D6419,SIGNAL_INTEGRITY,FAIL
LOG02255,D1817 +12V supply: 13.24 V.,D1817,POWER_RAIL_12V,FAIL
LOG02256,Unit unit C9045: VDD_12V rail reading 12.60V — checks out.,C9045,POWER_RAIL_12V,PASS
LOG02257,board D3144 VDD_5V rail: 5.25 V.,D3144,POWER_RAIL_5V,FAIL
LOG02258,unit B8440 5v power check measured 4.68V — doesn't look right.,B8440,POWER_RAIL_5V,PASS
LOG02259,"A-2978 - 3v3 supply 3.22V, after reflow.",A2978,POWER_RAIL_3V3,FAIL
LOG02260,"C-5620 - current draw at idle 74.83mA, second attempt.",C5620,CURRENT_DRAW,FAIL
LOG02261,"Checked VDD_5V rail on C 1183, 4.92V, line 2.",C1183,POWER_RAIL_5V,FAIL
LOG02262,unit A9455 VDD_3V3 rail measured 3.32V.,A9455,POWER_RAIL_3V3,PASS
LOG02263,"Unit B-4489: scope reading CH2 reading 3.92Vpp, flagged for rework.",B4489,SIGNAL_INTEGRITY,FAIL
LOG02264,"Checked VDD_5V rail on D 5360, 4.52V — failed, after reflow.",D5360,POWER_RAIL_5V,FAIL
LOG02265,"Unit unit B8302: 5V rail reading 4.60V, out of spec.",B8302,POWER_RAIL_5V,FAIL
LOG02266,"A 5545 - EN_LINE continuity 3.24Ohm, customer return unit.",A5545,CONTINUITY,PASS
LOG02267,C-9520 current draw at idle: 3.18 mA.,C9520,CURRENT_DRAW,FAIL
LOG02268,board B2455 current draw at idle measured 105.15mA.,B2455,CURRENT_DRAW,PASS
